Unnamed: 0,Unnamed: 0.1,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,Unnamed: 61,Unnamed: 60,BRANDED_CODE_SHARE,SCH_OP_CARRIER_FL_NUM,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,DUP,Unnamed: 63,MKT_CARRIER,Unnamed: 64,Departure_Hour
97315,97315,2021,1,23,6,2021-01-23,DL,19790,4255,OO,20304.0,N931EV,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,556.0,-4.0,0.0,0.0,-1.0,0600-0659,17.0,613.0,654.0,12.0,720,706.0,-14.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,70.0,41.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
97812,97812,2021,1,5,2,2021-01-05,DL,19790,4255,OO,20304.0,N442SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,558.0,-2.0,0.0,0.0,-1.0,0600-0659,16.0,614.0,700.0,10.0,720,710.0,-10.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,72.0,46.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
98398,98398,2021,1,15,5,2021-01-15,DL,19790,4255,OO,20304.0,N944SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,557.0,-3.0,0.0,0.0,-1.0,0600-0659,23.0,620.0,709.0,7.0,720,716.0,-4.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,79.0,49.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
98696,98696,2021,1,10,7,2021-01-10,DL,19790,4244,OO,20304.0,N917EV,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1251.0,-3.0,0.0,0.0,-1.0,1200-1259,11.0,1302.0,1357.0,6.0,1408,1403.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,74.0,72.0,55.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
98722,98722,2021,1,10,7,2021-01-10,DL,19790,4255,OO,20304.0,N442SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,559.0,-1.0,0.0,0.0,-1.0,0600-0659,17.0,616.0,705.0,6.0,720,711.0,-9.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,72.0,49.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
99968,99968,2021,1,8,5,2021-01-08,DL,19790,4255,OO,20304.0,N936EV,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,556.0,-4.0,0.0,0.0,-1.0,0600-0659,20.0,616.0,704.0,8.0,720,712.0,-8.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,76.0,48.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
100111,100111,2021,1,15,5,2021-01-15,DL,19790,4244,OO,20304.0,N459SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1341.0,47.0,47.0,1.0,3.0,1200-1259,23.0,1404.0,1455.0,4.0,1408,1459.0,51.0,51.0,1.0,3.0,1400-1459,0.0,0,0.0,74.0,78.0,51.0,1.0,257.0,2,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
100190,100190,2021,1,6,3,2021-01-06,DL,19790,4244,OO,20304.0,N459SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1245.0,-9.0,0.0,0.0,-1.0,1200-1259,9.0,1254.0,1337.0,8.0,1408,1345.0,-23.0,0.0,0.0,-2.0,1400-1459,0.0,0,0.0,74.0,60.0,43.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
100203,100203,2021,1,6,3,2021-01-06,DL,19790,4255,OO,20304.0,N885AS,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,556.0,-4.0,0.0,0.0,-1.0,0600-0659,39.0,635.0,719.0,5.0,720,724.0,4.0,4.0,0.0,0.0,0700-0759,0.0,0,0.0,80.0,88.0,44.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
101093,101093,2021,1,17,7,2021-01-17,DL,19790,4244,OO,20304.0,N441SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1249.0,-5.0,0.0,0.0,-1.0,1200-1259,10.0,1259.0,1348.0,6.0,1408,1354.0,-14.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,74.0,65.0,49.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
101117,101117,2021,1,17,7,2021-01-17,DL,19790,4255,OO,20304.0,N460SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,600.0,0.0,0.0,0.0,0.0,0600-0659,15.0,615.0,703.0,6.0,720,709.0,-11.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,80.0,69.0,48.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
107127,107127,2021,1,28,4,2021-01-28,DL,19790,4244,OO,20304.0,N885AS,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1251.0,-3.0,0.0,0.0,-1.0,1200-1259,6.0,1257.0,1340.0,9.0,1408,1349.0,-19.0,0.0,0.0,-2.0,1400-1459,0.0,0,0.0,74.0,58.0,43.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
107152,107152,2021,1,28,4,2021-01-28,DL,19790,4255,OO,20304.0,N441SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,559.0,-1.0,0.0,0.0,-1.0,0600-0659,16.0,615.0,655.0,9.0,720,704.0,-16.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,80.0,65.0,40.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
108387,108387,2021,1,4,1,2021-01-04,DL,19790,4244,OO,20304.0,N930EV,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1255,1253.0,-2.0,0.0,0.0,-1.0,1200-1259,10.0,1303.0,1354.0,8.0,1407,1402.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,0,0.0,72.0,69.0,51.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
108416,108416,2021,1,4,1,2021-01-04,DL,19790,4255,OO,20304.0,N549CA,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,610,610.0,0.0,0.0,0.0,0.0,0600-0659,15.0,625.0,706.0,7.0,727,713.0,-14.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,77.0,63.0,41.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
109551,109551,2021,1,14,4,2021-01-14,DL,19790,4244,OO,20304.0,N944SW,4244,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,1254,1255.0,1.0,1.0,0.0,0.0,1200-1259,21.0,1316.0,1412.0,6.0,1408,1418.0,10.0,10.0,0.0,0.0,1400-1459,0.0,0,0.0,74.0,83.0,56.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,12
109641,109641,2021,1,29,5,2021-01-29,DL,19790,4255,OO,20304.0,N442SW,4255,10141,1014106,30141,ABR,"Aberdeen, SD",SD,South Dakota,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,600,554.0,-6.0,0.0,0.0,-1.0,0600-0659,17.0,611.0,652.0,8.0,720,700.0,-20.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,80.0,66.0,41.0,1.0,257.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
