Unnamed: 0,Unnamed: 0.1,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,Unnamed: 61,Unnamed: 60,BRANDED_CODE_SHARE,SCH_OP_CARRIER_FL_NUM,ORIGIN_STATE_FIPS,DEST_STATE_FIPS,DUP,Unnamed: 63,MKT_CARRIER,Unnamed: 64,Departure_Hour
102671,102671,2021,1,1,5,2021-01-01,UA,19977,5156,OO,20304.0,N964SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,0.0,0.0,0.0,0.0,0.0,0600-0659,0.0,0.0,0.0,0.0,819,0.0,0.0,0.0,0.0,0.0,0800-0859,1.0,B,0.0,94.0,0.0,0.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
102689,102689,2021,1,4,1,2021-01-04,UA,19977,5156,OO,20304.0,N904EV,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,635.0,-10.0,0.0,0.0,-1.0,0600-0659,13.0,648.0,741.0,9.0,819,750.0,-29.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,75.0,53.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
103317,103317,2021,1,28,4,2021-01-28,UA,19977,5156,OO,20304.0,N932SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,643.0,-2.0,0.0,0.0,-1.0,0600-0659,9.0,652.0,745.0,6.0,819,751.0,-28.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,68.0,53.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
103384,103384,2021,1,31,7,2021-01-31,UA,19977,5156,OO,20304.0,N440SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,636.0,-9.0,0.0,0.0,-1.0,0600-0659,4.0,640.0,734.0,5.0,819,739.0,-40.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,63.0,54.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
104112,104112,2021,1,30,6,2021-01-30,UA,19977,5156,OO,20304.0,N979SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,636.0,-9.0,0.0,0.0,-1.0,0600-0659,5.0,641.0,725.0,8.0,819,733.0,-46.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,57.0,44.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
105038,105038,2021,1,25,1,2021-01-25,UA,19977,5156,OO,20304.0,N455SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,1405.0,440.0,440.0,1.0,12.0,0600-0659,7.0,1412.0,1509.0,6.0,819,1515.0,416.0,416.0,1.0,12.0,0800-0859,0.0,0,0.0,94.0,70.0,57.0,1.0,307.0,2,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
105543,105543,2021,1,26,2,2021-01-26,UA,19977,5156,OO,20304.0,N932SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,638.0,-7.0,0.0,0.0,-1.0,0600-0659,18.0,656.0,745.0,5.0,819,750.0,-29.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,72.0,49.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
106376,106376,2021,1,29,5,2021-01-29,UA,19977,5156,OO,20304.0,N979SW,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,637.0,-8.0,0.0,0.0,-1.0,0600-0659,11.0,648.0,740.0,5.0,819,745.0,-34.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,68.0,52.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
114064,114064,2021,1,21,4,2021-01-21,UA,19977,5156,OO,20304.0,N863AS,5156,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,645,640.0,-5.0,0.0,0.0,-1.0,0600-0659,17.0,657.0,751.0,9.0,819,800.0,-19.0,0.0,0.0,-2.0,0800-0859,0.0,0,0.0,94.0,80.0,54.0,1.0,307.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
217148,217148,2021,1,1,5,2021-01-01,AA,19805,3632,MQ,20398.0,N822AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,0.0,0.0,0.0,0.0,0.0,0800-0859,0.0,0.0,0.0,0.0,914,0.0,0.0,0.0,0.0,0.0,0900-0959,1.0,B,0.0,66.0,0.0,0.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217149,217149,2021,1,2,6,2021-01-02,AA,19805,3632,MQ,20398.0,N822AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,755.0,-13.0,0.0,0.0,-1.0,0800-0859,9.0,804.0,833.0,27.0,914,900.0,-14.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,66.0,65.0,29.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217150,217150,2021,1,3,7,2021-01-03,AA,19805,3632,MQ,20398.0,N852AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,755.0,-13.0,0.0,0.0,-1.0,0800-0859,10.0,805.0,837.0,22.0,914,859.0,-15.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,66.0,64.0,32.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217151,217151,2021,1,4,1,2021-01-04,AA,19805,3632,MQ,20398.0,N825AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,803.0,-5.0,0.0,0.0,-1.0,0800-0859,53.0,856.0,929.0,10.0,914,939.0,25.0,25.0,1.0,1.0,0900-0959,0.0,0,0.0,66.0,96.0,33.0,1.0,158.0,1,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217152,217152,2021,1,6,3,2021-01-06,AA,19805,3632,MQ,20398.0,N667GB,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,758.0,-10.0,0.0,0.0,-1.0,0800-0859,96.0,934.0,1012.0,25.0,916,1037.0,81.0,81.0,1.0,5.0,0900-0959,0.0,0,0.0,68.0,159.0,38.0,1.0,158.0,1,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217153,217153,2021,1,7,4,2021-01-07,AA,19805,3632,MQ,20398.0,N857AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,837.0,29.0,29.0,1.0,1.0,0800-0859,33.0,910.0,944.0,8.0,916,952.0,36.0,36.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,75.0,34.0,1.0,158.0,1,29.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217154,217154,2021,1,8,5,2021-01-08,AA,19805,3632,MQ,20398.0,N854AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,813.0,5.0,5.0,0.0,0.0,0800-0859,45.0,858.0,938.0,11.0,916,949.0,33.0,33.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,96.0,40.0,1.0,158.0,1,5.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217155,217155,2021,1,9,6,2021-01-09,AA,19805,3632,MQ,20398.0,N852AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,803.0,-5.0,0.0,0.0,-1.0,0800-0859,58.0,901.0,933.0,40.0,916,1013.0,57.0,57.0,1.0,3.0,0900-0959,0.0,0,0.0,68.0,130.0,32.0,1.0,158.0,1,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217156,217156,2021,1,10,7,2021-01-10,AA,19805,3632,MQ,20398.0,N831AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,0.0,0.0,0.0,0.0,0.0,0800-0859,0.0,0.0,0.0,0.0,916,0.0,0.0,0.0,0.0,0.0,0900-0959,1.0,B,0.0,68.0,0.0,0.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217157,217157,2021,1,11,1,2021-01-11,AA,19805,3632,MQ,20398.0,N858AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,808.0,0.0,0.0,0.0,0.0,0800-0859,65.0,913.0,948.0,5.0,916,953.0,37.0,37.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,105.0,35.0,1.0,158.0,1,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217158,217158,2021,1,13,3,2021-01-13,AA,19805,3632,MQ,20398.0,N694AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,40.0,839.0,918.0,7.0,916,925.0,9.0,9.0,0.0,0.0,0900-0959,0.0,0,0.0,68.0,86.0,39.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217159,217159,2021,1,14,4,2021-01-14,AA,19805,3632,MQ,20398.0,N854AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,800.0,-8.0,0.0,0.0,-1.0,0800-0859,36.0,836.0,919.0,6.0,916,925.0,9.0,9.0,0.0,0.0,0900-0959,0.0,0,0.0,68.0,85.0,43.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217160,217160,2021,1,15,5,2021-01-15,AA,19805,3632,MQ,20398.0,N698CB,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,807.0,-1.0,0.0,0.0,-1.0,0800-0859,10.0,817.0,856.0,14.0,916,910.0,-6.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,68.0,63.0,39.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217161,217161,2021,1,16,6,2021-01-16,AA,19805,3632,MQ,20398.0,N842AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,20.0,819.0,859.0,20.0,916,919.0,3.0,3.0,0.0,0.0,0900-0959,0.0,0,0.0,68.0,80.0,40.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217162,217162,2021,1,17,7,2021-01-17,AA,19805,3632,MQ,20398.0,N942LL,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,853.0,45.0,45.0,1.0,3.0,0800-0859,31.0,924.0,954.0,5.0,916,959.0,43.0,43.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,66.0,30.0,1.0,158.0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217163,217163,2021,1,18,1,2021-01-18,AA,19805,3632,MQ,20398.0,N918AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,755.0,-13.0,0.0,0.0,-1.0,0800-0859,22.0,817.0,854.0,41.0,916,935.0,19.0,19.0,1.0,1.0,0900-0959,0.0,0,0.0,68.0,100.0,37.0,1.0,158.0,1,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217164,217164,2021,1,20,3,2021-01-20,AA,19805,3632,MQ,20398.0,N822AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,755.0,-13.0,0.0,0.0,-1.0,0800-0859,10.0,805.0,841.0,9.0,916,850.0,-26.0,0.0,0.0,-2.0,0900-0959,0.0,0,0.0,68.0,55.0,36.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217165,217165,2021,1,21,4,2021-01-21,AA,19805,3632,MQ,20398.0,N858AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,800.0,-8.0,0.0,0.0,-1.0,0800-0859,10.0,810.0,844.0,15.0,916,859.0,-17.0,0.0,0.0,-2.0,0900-0959,0.0,0,0.0,68.0,59.0,34.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217166,217166,2021,1,22,5,2021-01-22,AA,19805,3632,MQ,20398.0,N857AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,833.0,25.0,25.0,1.0,1.0,0800-0859,51.0,924.0,956.0,9.0,916,1005.0,49.0,49.0,1.0,3.0,0900-0959,0.0,0,0.0,68.0,92.0,32.0,1.0,158.0,1,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217167,217167,2021,1,23,6,2021-01-23,AA,19805,3632,MQ,20398.0,N854AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,857.0,49.0,49.0,1.0,3.0,0800-0859,12.0,909.0,949.0,11.0,916,1000.0,44.0,44.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,63.0,40.0,1.0,158.0,1,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217168,217168,2021,1,24,7,2021-01-24,AA,19805,3632,MQ,20398.0,N671AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,816.0,8.0,8.0,0.0,0.0,0800-0859,9.0,825.0,856.0,9.0,916,905.0,-11.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,68.0,49.0,31.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217169,217169,2021,1,25,1,2021-01-25,AA,19805,3632,MQ,20398.0,N831AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,803.0,-5.0,0.0,0.0,-1.0,0800-0859,11.0,814.0,845.0,18.0,916,903.0,-13.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,68.0,60.0,31.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217170,217170,2021,1,27,3,2021-01-27,AA,19805,3632,MQ,20398.0,N822AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,801.0,-7.0,0.0,0.0,-1.0,0800-0859,20.0,821.0,852.0,6.0,916,858.0,-18.0,0.0,0.0,-2.0,0900-0959,0.0,0,0.0,68.0,57.0,31.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217171,217171,2021,1,28,4,2021-01-28,AA,19805,3632,MQ,20398.0,N858AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,807.0,-1.0,0.0,0.0,-1.0,0800-0859,15.0,822.0,855.0,11.0,916,906.0,-10.0,0.0,0.0,-1.0,0900-0959,0.0,0,0.0,68.0,59.0,33.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217172,217172,2021,1,29,5,2021-01-29,AA,19805,3632,MQ,20398.0,N825AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,804.0,-4.0,0.0,0.0,-1.0,0800-0859,32.0,836.0,919.0,9.0,916,928.0,12.0,12.0,0.0,0.0,0900-0959,0.0,0,0.0,68.0,84.0,43.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217173,217173,2021,1,30,6,2021-01-30,AA,19805,3632,MQ,20398.0,N854AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,1019.0,131.0,131.0,1.0,8.0,0800-0859,36.0,1055.0,1129.0,6.0,916,1135.0,139.0,139.0,1.0,9.0,0900-0959,0.0,0,0.0,68.0,76.0,34.0,1.0,158.0,1,0.0,0.0,139.0,0.0,0.0,802.0,77.0,77.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217174,217174,2021,1,31,7,2021-01-31,AA,19805,3632,MQ,20398.0,N857AE,3632,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,808,911.0,63.0,63.0,1.0,4.0,0800-0859,7.0,918.0,949.0,7.0,916,956.0,40.0,40.0,1.0,2.0,0900-0959,0.0,0,0.0,68.0,45.0,31.0,1.0,158.0,1,40.0,0.0,0.0,0.0,0.0,800.0,9.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,8
217239,217239,2021,1,1,5,2021-01-01,AA,19805,3637,MQ,20398.0,N667GB,3637,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1627,1619.0,-8.0,0.0,0.0,-1.0,1600-1659,11.0,1630.0,1704.0,13.0,1730,1717.0,-13.0,0.0,0.0,-1.0,1700-1759,0.0,0,0.0,63.0,58.0,34.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,16
217240,217240,2021,1,2,6,2021-01-02,AA,19805,3637,MQ,20398.0,N925AE,3637,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1627,1620.0,-7.0,0.0,0.0,-1.0,1600-1659,13.0,1633.0,1707.0,8.0,1730,1715.0,-15.0,0.0,0.0,-1.0,1700-1759,0.0,0,0.0,63.0,55.0,34.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,16
217241,217241,2021,1,3,7,2021-01-03,AA,19805,3637,MQ,20398.0,N942LL,3637,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1627,1631.0,4.0,4.0,0.0,0.0,1600-1659,53.0,1724.0,1801.0,12.0,1730,1813.0,43.0,43.0,1.0,2.0,1700-1759,0.0,0,0.0,63.0,102.0,37.0,1.0,158.0,1,0.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,16
217242,217242,2021,1,4,1,2021-01-04,AA,19805,3637,MQ,20398.0,N854AE,3637,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1627,1628.0,1.0,1.0,0.0,0.0,1600-1659,11.0,1639.0,1712.0,10.0,1730,1722.0,-8.0,0.0,0.0,-1.0,1700-1759,0.0,0,0.0,63.0,54.0,33.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,16
217362,217362,2021,1,2,6,2021-01-02,AA,19805,3647,MQ,20398.0,N928AE,3647,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,639,634.0,-5.0,0.0,0.0,-1.0,0600-0659,5.0,639.0,712.0,4.0,743,716.0,-27.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,64.0,42.0,33.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
217363,217363,2021,1,3,7,2021-01-03,AA,19805,3647,MQ,20398.0,N857AE,3647,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,639,627.0,-12.0,0.0,0.0,-1.0,0600-0659,8.0,635.0,706.0,12.0,743,718.0,-25.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,64.0,51.0,31.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
217364,217364,2021,1,4,1,2021-01-04,AA,19805,3647,MQ,20398.0,N693AE,3647,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,639,632.0,-7.0,0.0,0.0,-1.0,0600-0659,9.0,641.0,711.0,9.0,743,720.0,-23.0,0.0,0.0,-2.0,0700-0759,0.0,0,0.0,64.0,48.0,30.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
217365,217365,2021,1,5,2,2021-01-05,AA,19805,3647,MQ,20398.0,N831AE,3647,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,630,629.0,-1.0,0.0,0.0,-1.0,0600-0659,26.0,655.0,729.0,17.0,736,746.0,10.0,10.0,0.0,0.0,0700-0759,0.0,0,0.0,66.0,77.0,34.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
217366,217366,2021,1,6,3,2021-01-06,AA,19805,3647,MQ,20398.0,N664MS,3647,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,630,620.0,-10.0,0.0,0.0,-1.0,0600-0659,15.0,635.0,712.0,9.0,736,721.0,-15.0,0.0,0.0,-1.0,0700-0759,0.0,0,0.0,66.0,61.0,37.0,1.0,158.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,6
